timestamp,equity,position,price,sentiment
2026-01-05 03:00:00,100000.0,0.0,136.64,0.5
2026-01-05 04:00:00,100000.0,0.0,135.69,0.5
2026-01-05 05:00:00,100000.0,0.0,135.07,0.5
2026-01-05 06:00:00,100000.0,0.0,135.63,0.5
2026-01-05 07:00:00,100000.0,0.0,135.45,0.5
2026-01-05 08:00:00,100000.0,0.0,135.22,0.5
2026-01-05 09:00:00,100000.0,0.0,135.45,0.5
2026-01-05 10:00:00,100000.0,0.0,135.8,0.5
2026-01-05 11:00:00,100000.0,0.0,135.77,0.5
2026-01-05 12:00:00,100000.0,0.0,135.13,0.46475800154489
2026-01-05 13:00:00,100000.0,0.0,133.81,0.42640143271122083
2026-01-05 14:00:00,100000.0,0.0,134.99,0.3964124835860459
2026-01-05 15:00:00,100000.0,0.0,136.13,0.37210420376762543
2026-01-05 16:00:00,100000.0,0.0,135.4,0.27715831985554096
2026-01-05 17:00:00,100000.0,0.0,136.52,0.2654138620989789
2026-01-05 18:00:00,100000.0,0.0,137.37,0.2550643744550288
2026-01-05 19:00:00,100000.0,0.0,138.23,0.2458515311821721
2026-01-05 20:00:00,100000.0,0.0,137.87,0.23757977915314626
2026-01-05 21:00:00,100000.0,0.0,138.41,0.23009791209864194
2026-01-05 22:00:00,100000.0,0.0,138.8,0.2232868715521273
2026-01-05 23:00:00,100000.0,0.0,137.9,0.2170514259237313
2026-01-06 00:00:00,100000.0,0.0,137.72,0.2113143468977953
2026-01-06 01:00:00,100000.0,0.0,137.58,0.0
2026-01-06 02:00:00,100000.0,0.0,137.61,0.11434149591424808
2026-01-06 03:00:00,100000.0,0.0,138.38,0.18172162650041238
2026-01-06 04:00:00,100000.0,0.0,138.45,0.2274195512804954
2026-01-06 05:00:00,100000.0,0.0,139.56,0.286048723603732
2026-01-06 06:00:00,100000.0,0.0,139.02,0.28707010237258873
2026-01-06 07:00:00,100000.0,0.0,137.61,0.30802813328191336
2026-01-06 08:00:00,100000.0,0.0,137.62,0.6385279557157287
2026-01-06 09:00:00,100000.0,0.0,137.79,0.6356569561315643
2026-01-06 10:00:00,100000.0,0.0,137.74,0.6327821005710237
2026-01-06 11:00:00,100000.0,0.0,139.5,0.6299012641400002
2026-01-06 12:00:00,100000.0,0.0,139.09,0.627012284028408
2026-01-06 13:00:00,100000.0,0.0,139.1,0.624112950841772
2026-01-06 14:00:00,100000.0,0.0,142.0,0.8386974300400959
2026-01-06 15:00:00,100000.0,0.0,141.6,0.6331005035780324
2026-01-06 16:00:00,100000.0,0.0,138.92,0.31255969129254574
2026-01-06 17:00:00,100000.0,0.0,136.52,0.33529311482566565
2026-01-06 18:00:00,100000.0,0.0,137.57,0.35513975840702794
2026-01-06 19:00:00,100000.0,0.0,137.53,0.37274857326527394
2026-01-06 20:00:00,100000.0,0.0,138.95,0.388584463877514
2026-01-06 21:00:00,100000.0,0.0,140.24,0.40299052718253636
2026-01-06 22:00:00,100000.0,0.0,140.03,0.4163950499744665
2026-01-06 23:00:00,100000.0,0.0,141.08,0.42883902173864075
2026-01-07 00:00:00,100000.0,0.0,139.85,0.4404876451866969
2026-01-07 01:00:00,100000.0,0.0,138.91,0.45147383746157405
2026-01-07 02:00:00,100000.0,0.0,139.95,0.46190525268531707
2026-01-07 03:00:00,100000.0,0.0,139.58,0.4718680279755661
2026-01-07 04:00:00,100000.0,0.0,138.78,0.4814267374730692
2026-01-07 05:00:00,100000.0,0.0,138.52,0.4906178752436066
2026-01-07 06:00:00,100000.0,0.0,138.79,0.4994282811866451
2026-01-07 07:00:00,100000.0,0.0,139.39,0.4994282811866451
2026-01-07 08:00:00,100000.0,0.0,139.41,0.499428281186645
2026-01-07 09:00:00,100000.0,0.0,136.89,1.0
2026-01-07 10:00:00,100000.0,0.0,137.57,0.9485872530744074
2026-01-07 11:00:00,100000.0,0.0,137.93,0.9094554801311493
2026-01-07 12:00:00,100000.0,0.0,137.92,0.8781789245033013
2026-01-07 13:00:00,100000.0,0.0,138.13,0.8522837605849448
2026-01-07 14:00:00,100000.0,0.0,138.02,0.8379021884390077
2026-01-07 15:00:00,100000.0,0.0,135.7,0.8249059069161878
2026-01-07 16:00:00,100000.0,0.0,135.7,0.81306602918915
2026-01-07 17:00:00,100000.0,0.0,135.6,0.9389858582484323
2026-01-07 18:00:00,100000.0,0.0,135.26,0.9064186556061787
2026-01-07 19:00:00,100000.0,0.0,135.76,0.8796131852755517
2026-01-07 20:00:00,100000.0,0.0,135.79,0.8569578193046444
2026-01-07 21:00:00,100000.0,0.0,136.19,0.8374088146679759
2026-01-07 22:00:00,100000.0,0.0,136.5,0.8173379411232172
2026-01-07 23:00:00,100000.0,0.0,136.39,0.7997006171186557
